chr	start	end	arm	locus
2049	11	24001	24100	p	11:24001-24100
2050	11	24501	24600	p	11:24501-24600
2051	11	25001	25100	p	11:25001-25100
2052	11	25501	25600	p	11:25501-25600
2053	11	26001	26100	p	11:26001-26100
2054	11	26501	26600	p	11:26501-26600
2055	11	27001	27100	p	11:27001-27100
2056	11	27501	27600	p	11:27501-27600
2057	11	28001	28100	p	11:28001-28100
2058	11	28501	28600	p	11:28501-28600
2059	11	29001	29100	p	11:29001-29100
2060	11	29501	29600	p	11:29501-29600
2061	11	30001	30100	p	11:30001-30100
2062	11	30501	30600	p	11:30501-30600
2063	11	31001	31100	p	11:31001-31100
2064	11	31501	31600	p	11:31501-31600
2065	11	32001	32100	p	11:32001-32100
2066	11	32501	32600	p	11:32501-32600
2067	11	33001	33100	p	11:33001-33100
2068	11	33501	33600	p	11:33501-33600
2069	11	34001	34100	p	11:34001-34100
2070	11	34501	34600	p	11:34501-34600
2071	11	35001	35100	p	11:35001-35100
2072	11	35501	35600	p	11:35501-35600
2073	11	36001	36100	p	11:36001-36100
2074	11	36501	36600	p	11:36501-36600
2075	11	37001	37100	p	11:37001-37100
2076	11	37501	37600	p	11:37501-37600
2077	11	38001	38100	p	11:38001-38100
2078	11	38501	38600	p	11:38501-38600
2079	11	39001	39100	p	11:39001-39100
2080	11	39501	39600	p	11:39501-39600
2081	11	40001	40100	p	11:40001-40100
2082	11	40501	40600	p	11:40501-40600
2083	11	41001	41100	p	11:41001-41100
2084	11	41501	41600	p	11:41501-41600
2085	11	42001	42100	p	11:42001-42100
2086	11	42501	42600	p	11:42501-42600
2087	11	43001	43100	p	11:43001-43100
2088	11	43501	43600	p	11:43501-43600
2089	11	44001	44100	p	11:44001-44100
2090	11	44501	44600	p	11:44501-44600
2091	11	45001	45100	p	11:45001-45100
2092	11	45501	45600	p	11:45501-45600
2093	11	46001	46100	p	11:46001-46100
2094	11	46501	46600	p	11:46501-46600
2095	11	47001	47100	p	11:47001-47100
2096	11	47501	47600	p	11:47501-47600
2097	11	48001	48100	p	11:48001-48100
2098	11	48501	48600	p	11:48501-48600
2099	11	49001	49100	p	11:49001-49100
2100	11	49501	49600	p	11:49501-49600
2101	11	50001	50100	q	11:50001-50100
2102	11	50501	50600	q	11:50501-50600
2103	11	51001	51100	q	11:51001-51100
2104	11	51501	51600	q	11:51501-51600
2105	11	52001	52100	q	11:52001-52100
2106	11	52501	52600	q	11:52501-52600
2107	11	53001	53100	q	11:53001-53100
2108	11	53501	53600	q	11:53501-53600
2109	11	54001	54100	q	11:54001-54100
2110	11	54501	54600	q	11:54501-54600
2111	11	55001	55100	q	11:55001-55100
2112	11	55501	55600	q	11:55501-55600
2113	11	56001	56100	q	11:56001-56100
2114	11	56501	56600	q	11:56501-56600
2115	11	57001	57100	q	11:57001-57100
2116	11	57501	57600	q	11:57501-57600
2117	11	58001	58100	q	11:58001-58100
2118	11	58501	58600	q	11:58501-58600
2119	11	59001	59100	q	11:59001-59100
2120	11	59501	59600	q	11:59501-59600
2121	11	60001	60100	q	11:60001-60100
2122	11	60501	60600	q	11:60501-60600
2123	11	61001	61100	q	11:61001-61100
2124	11	61501	61600	q	11:61501-61600
2125	11	62001	62100	q	11:62001-62100
2126	11	62501	62600	q	11:62501-62600
2127	11	63001	63100	q	11:63001-63100
2128	11	63501	63600	q	11:63501-63600
2129	11	64001	64100	q	11:64001-64100
2130	11	64501	64600	q	11:64501-64600
2131	11	65001	65100	q	11:65001-65100
2132	11	65501	65600	q	11:65501-65600
2133	11	66001	66100	q	11:66001-66100
2134	11	66501	66600	q	11:66501-66600
2135	11	67001	67100	q	11:67001-67100
2136	11	67501	67600	q	11:67501-67600
2137	11	68001	68100	q	11:68001-68100
2138	11	68501	68600	q	11:68501-68600
2139	11	69001	69100	q	11:69001-69100
2140	11	69501	69600	q	11:69501-69600
2141	11	70001	70100	q	11:70001-70100
2142	11	70501	70600	q	11:70501-70600
2143	11	71001	71100	q	11:71001-71100
2144	11	71501	71600	q	11:71501-71600
2145	11	72001	72100	q	11:72001-72100
2146	11	72501	72600	q	11:72501-72600
2147	11	73001	73100	q	11:73001-73100
2148	11	73501	73600	q	11:73501-73600
2149	11	74001	74100	q	11:74001-74100
2150	11	74501	74600	q	11:74501-74600
2151	11	75001	75100	q	11:75001-75100
2152	11	75501	75600	q	11:75501-75600
2153	11	76001	76100	q	11:76001-76100
2154	11	76501	76600	q	11:76501-76600
2155	11	77001	77100	q	11:77001-77100
2156	11	77501	77600	q	11:77501-77600
2157	11	78001	78100	q	11:78001-78100
2158	11	78501	78600	q	11:78501-78600
2159	11	79001	79100	q	11:79001-79100
2160	11	79501	79600	q	11:79501-79600
2161	11	80001	80100	q	11:80001-80100
2162	11	80501	80600	q	11:80501-80600
2163	11	81001	81100	q	11:81001-81100
2164	11	81501	81600	q	11:81501-81600
2165	11	82001	82100	q	11:82001-82100
2166	11	82501	82600	q	11:82501-82600
2167	11	83001	83100	q	11:83001-83100
2168	11	83501	83600	q	11:83501-83600
2169	11	84001	84100	q	11:84001-84100
2170	11	84501	84600	q	11:84501-84600
2171	11	85001	85100	q	11:85001-85100
2172	11	85501	85600	q	11:85501-85600
2173	11	86001	86100	q	11:86001-86100
2174	11	86501	86600	q	11:86501-86600
2175	11	87001	87100	q	11:87001-87100
2176	11	87501	87600	q	11:87501-87600
2177	11	88001	88100	q	11:88001-88100
2178	11	88501	88600	q	11:88501-88600
2179	11	89001	89100	q	11:89001-89100
2180	11	89501	89600	q	11:89501-89600
2181	11	90001	90100	q	11:90001-90100
2182	11	90501	90600	q	11:90501-90600
2183	11	91001	91100	q	11:91001-91100
2184	11	91501	91600	q	11:91501-91600
2185	11	92001	92100	q	11:92001-92100
2186	11	92501	92600	q	11:92501-92600
2187	11	93001	93100	q	11:93001-93100
2188	11	93501	93600	q	11:93501-93600
2189	11	94001	94100	q	11:94001-94100
2190	11	94501	94600	q	11:94501-94600
2191	11	95001	95100	q	11:95001-95100
2192	11	95501	95600	q	11:95501-95600
2193	11	96001	96100	q	11:96001-96100
2194	11	96501	96600	q	11:96501-96600
2195	11	97001	97100	q	11:97001-97100
2196	11	97501	97600	q	11:97501-97600
2197	11	98001	98100	q	11:98001-98100
2198	11	98501	98600	q	11:98501-98600
2199	11	99001	99100	q	11:99001-99100
2200	11	99501	99600	q	11:99501-99600
2201	12	1	100	p	12:1-100
2202	12	501	600	p	12:501-600
2203	12	1001	1100	p	12:1001-1100
2204	12	1501	1600	p	12:1501-1600
2205	12	2001	2100	p	12:2001-2100
2206	12	2501	2600	p	12:2501-2600
2207	12	3001	3100	p	12:3001-3100
2208	12	3501	3600	p	12:3501-3600
2209	12	4001	4100	p	12:4001-4100
2210	12	4501	4600	p	12:4501-4600
2211	12	5001	5100	p	12:5001-5100
2212	12	5501	5600	p	12:5501-5600
2213	12	6001	6100	p	12:6001-6100
2214	12	6501	6600	p	12:6501-6600
2215	12	7001	7100	p	12:7001-7100
2216	12	7501	7600	p	12:7501-7600
2217	12	8001	8100	p	12:8001-8100
2218	12	8501	8600	p	12:8501-8600
2219	12	9001	9100	p	12:9001-9100
2220	12	9501	9600	p	12:9501-9600
2221	12	10001	10100	p	12:10001-10100
2222	12	10501	10600	p	12:10501-10600
2223	12	11001	11100	p	12:11001-11100
2224	12	11501	11600	p	12:11501-11600
2225	12	12001	12100	p	12:12001-12100
2226	12	12501	12600	p	12:12501-12600
2227	12	13001	13100	p	12:13001-13100
2228	12	13501	13600	p	12:13501-13600
2229	12	14001	14100	p	12:14001-14100
2230	12	14501	14600	p	12:14501-14600
2231	12	15001	15100	p	12:15001-15100
2232	12	15501	15600	p	12:15501-15600
2233	12	16001	16100	p	12:16001-16100
2234	12	16501	16600	p	12:16501-16600
2235	12	17001	17100	p	12:17001-17100
2236	12	17501	17600	p	12:17501-17600
2237	12	18001	18100	p	12:18001-18100
2238	12	18501	18600	p	12:18501-18600
2239	12	19001	19100	p	12:19001-19100
2240	12	19501	19600	p	12:19501-19600
2241	12	20001	20100	p	12:20001-20100
2242	12	20501	20600	p	12:20501-20600
2243	12	21001	21100	p	12:21001-21100
2244	12	21501	21600	p	12:21501-21600
2245	12	22001	22100	p	12:22001-22100
2246	12	22501	22600	p	12:22501-22600
2247	12	23001	23100	p	12:23001-23100
2248	12	23501	23600	p	12:23501-23600
2249	12	24001	24100	p	12:24001-24100
2250	12	24501	24600	p	12:24501-24600
2251	12	25001	25100	p	12:25001-25100
2252	12	25501	25600	p	12:25501-25600
2253	12	26001	26100	p	12:26001-26100
2254	12	26501	26600	p	12:26501-26600
2255	12	27001	27100	p	12:27001-27100
2256	12	27501	27600	p	12:27501-27600
2257	12	28001	28100	p	12:28001-28100
2258	12	28501	28600	p	12:28501-28600
2259	12	29001	29100	p	12:29001-29100
2260	12	29501	29600	p	12:29501-29600
2261	12	30001	30100	p	12:30001-30100
2262	12	30501	30600	p	12:30501-30600
2263	12	31001	31100	p	12:31001-31100
2264	12	31501	31600	p	12:31501-31600
2265	12	32001	32100	p	12:32001-32100
2266	12	32501	32600	p	12:32501-32600
2267	12	33001	33100	p	12:33001-33100
2268	12	33501	33600	p	12:33501-33600
2269	12	34001	34100	p	12:34001-34100
2270	12	34501	34600	p	12:34501-34600
2271	12	35001	35100	p	12:35001-35100
2272	12	35501	35600	p	12:35501-35600
2273	12	36001	36100	p	12:36001-36100
2274	12	36501	36600	p	12:36501-36600
2275	12	37001	37100	p	12:37001-37100
2276	12	37501	37600	p	12:37501-37600
2277	12	38001	38100	p	12:38001-38100
2278	12	38501	38600	p	12:38501-38600
2279	12	39001	39100	p	12:39001-39100
2280	12	39501	39600	p	12:39501-39600
2281	12	40001	40100	p	12:40001-40100
2282	12	40501	40600	p	12:40501-40600
2283	12	41001	41100	p	12:41001-41100
2284	12	41501	41600	p	12:41501-41600
2285	12	42001	42100	p	12:42001-42100
2286	12	42501	42600	p	12:42501-42600
2287	12	43001	43100	p	12:43001-43100
2288	12	43501	43600	p	12:43501-43600
2289	12	44001	44100	p	12:44001-44100
2290	12	44501	44600	p	12:44501-44600
2291	12	45001	45100	p	12:45001-45100
2292	12	45501	45600	p	12:45501-45600
2293	12	46001	46100	p	12:46001-46100
2294	12	46501	46600	p	12:46501-46600
2295	12	47001	47100	p	12:47001-47100
2296	12	47501	47600	p	12:47501-47600
2297	12	48001	48100	p	12:48001-48100
2298	12	48501	48600	p	12:48501-48600
2299	12	49001	49100	p	12:49001-49100
2300	12	49501	49600	p	12:49501-49600
2301	12	50001	50100	q	12:50001-50100
2302	12	50501	50600	q	12:50501-50600
2303	12	51001	51100	q	12:51001-51100
2304	12	51501	51600	q	12:51501-51600
2305	12	52001	52100	q	12:52001-52100
2306	12	52501	52600	q	12:52501-52600
2307	12	53001	53100	q	12:53001-53100
2308	12	53501	53600	q	12:53501-53600
2309	12	54001	54100	q	12:54001-54100
2310	12	54501	54600	q	12:54501-54600
2311	12	55001	55100	q	12:55001-55100
2312	12	55501	55600	q	12:55501-55600
2313	12	56001	56100	q	12:56001-56100
2314	12	56501	56600	q	12:56501-56600
2315	12	57001	57100	q	12:57001-57100
2316	12	57501	57600	q	12:57501-57600
2317	12	58001	58100	q	12:58001-58100
2318	12	58501	58600	q	12:58501-58600
2319	12	59001	59100	q	12:59001-59100
2320	12	59501	59600	q	12:59501-59600
2321	12	60001	60100	q	12:60001-60100
2322	12	60501	60600	q	12:60501-60600
2323	12	61001	61100	q	12:61001-61100
2324	12	61501	61600	q	12:61501-61600
2325	12	62001	62100	q	12:62001-62100
2326	12	62501	62600	q	12:62501-62600
2327	12	63001	63100	q	12:63001-63100
2328	12	63501	63600	q	12:63501-63600
2329	12	64001	64100	q	12:64001-64100
2330	12	64501	64600	q	12:64501-64600
2331	12	65001	65100	q	12:65001-65100
2332	12	65501	65600	q	12:65501-65600
2333	12	66001	66100	q	12:66001-66100
2334	12	66501	66600	q	12:66501-66600
2335	12	67001	67100	q	12:67001-67100
2336	12	67501	67600	q	12:67501-67600
2337	12	68001	68100	q	12:68001-68100
2338	12	68501	68600	q	12:68501-68600
2339	12	69001	69100	q	12:69001-69100
2340	12	69501	69600	q	12:69501-69600
2341	12	70001	70100	q	12:70001-70100
2342	12	70501	70600	q	12:70501-70600
2343	12	71001	71100	q	12:71001-71100
2344	12	71501	71600	q	12:71501-71600
2345	12	72001	72100	q	12:72001-72100
2346	12	72501	72600	q	12:72501-72600
2347	12	73001	73100	q	12:73001-73100
2348	12	73501	73600	q	12:73501-73600
2349	12	74001	74100	q	12:74001-74100
2350	12	74501	74600	q	12:74501-74600
2351	12	75001	75100	q	12:75001-75100
2352	12	75501	75600	q	12:75501-75600
2353	12	76001	76100	q	12:76001-76100
2354	12	76501	76600	q	12:76501-76600
2355	12	77001	77100	q	12:77001-77100
2356	12	77501	77600	q	12:77501-77600
2357	12	78001	78100	q	12:78001-78100
2358	12	78501	78600	q	12:78501-78600
2359	12	79001	79100	q	12:79001-79100
2360	12	79501	79600	q	12:79501-79600
2361	12	80001	80100	q	12:80001-80100
2362	12	80501	80600	q	12:80501-80600
2363	12	81001	81100	q	12:81001-81100
2364	12	81501	81600	q	12:81501-81600
2365	12	82001	82100	q	12:82001-82100
2366	12	82501	82600	q	12:82501-82600
2367	12	83001	83100	q	12:83001-83100
2368	12	83501	83600	q	12:83501-83600
2369	12	84001	84100	q	12:84001-84100
2370	12	84501	84600	q	12:84501-84600
2371	12	85001	85100	q	12:85001-85100
2372	12	85501	85600	q	12:85501-85600
2373	12	86001	86100	q	12:86001-86100
2374	12	86501	86600	q	12:86501-86600
2375	12	87001	87100	q	12:87001-87100
2376	12	87501	87600	q	12:87501-87600
2377	12	88001	88100	q	12:88001-88100
2378	12	88501	88600	q	12:88501-88600
2379	12	89001	89100	q	12:89001-89100
2380	12	89501	89600	q	12:89501-89600
2381	12	90001	90100	q	12:90001-90100
2382	12	90501	90600	q	12:90501-90600
2383	12	91001	91100	q	12:91001-91100
2384	12	91501	91600	q	12:91501-91600
2385	12	92001	92100	q	12:92001-92100
2386	12	92501	92600	q	12:92501-92600
2387	12	93001	93100	q	12:93001-93100
2388	12	93501	93600	q	12:93501-93600
2389	12	94001	94100	q	12:94001-94100
2390	12	94501	94600	q	12:94501-94600
2391	12	95001	95100	q	12:95001-95100
2392	12	95501	95600	q	12:95501-95600
2393	12	96001	96100	q	12:96001-96100
2394	12	96501	96600	q	12:96501-96600
2395	12	97001	97100	q	12:97001-97100
2396	12	97501	97600	q	12:97501-97600
2397	12	98001	98100	q	12:98001-98100
2398	12	98501	98600	q	12:98501-98600
2399	12	99001	99100	q	12:99001-99100
2400	12	99501	99600	q	12:99501-99600
2401	13	1	100	p	13:1-100
2402	13	501	600	p	13:501-600
2403	13	1001	1100	p	13:1001-1100
2404	13	1501	1600	p	13:1501-1600
2405	13	2001	2100	p	13:2001-2100
2406	13	2501	2600	p	13:2501-2600
2407	13	3001	3100	p	13:3001-3100
2408	13	3501	3600	p	13:3501-3600
2409	13	4001	4100	p	13:4001-4100
2410	13	4501	4600	p	13:4501-4600
2411	13	5001	5100	p	13:5001-5100
2412	13	5501	5600	p	13:5501-5600
2413	13	6001	6100	p	13:6001-6100
2414	13	6501	6600	p	13:6501-6600
2415	13	7001	7100	p	13:7001-7100
2416	13	7501	7600	p	13:7501-7600
2417	13	8001	8100	p	13:8001-8100
2418	13	8501	8600	p	13:8501-8600
2419	13	9001	9100	p	13:9001-9100
2420	13	9501	9600	p	13:9501-9600
2421	13	10001	10100	p	13:10001-10100
2422	13	10501	10600	p	13:10501-10600
2423	13	11001	11100	p	13:11001-11100
2424	13	11501	11600	p	13:11501-11600
2425	13	12001	12100	p	13:12001-12100
2426	13	12501	12600	p	13:12501-12600
2427	13	13001	13100	p	13:13001-13100
2428	13	13501	13600	p	13:13501-13600
2429	13	14001	14100	p	13:14001-14100
2430	13	14501	14600	p	13:14501-14600
2431	13	15001	15100	p	13:15001-15100
2432	13	15501	15600	p	13:15501-15600
2433	13	16001	16100	p	13:16001-16100
2434	13	16501	16600	p	13:16501-16600
2435	13	17001	17100	p	13:17001-17100
2436	13	17501	17600	p	13:17501-17600
2437	13	18001	18100	p	13:18001-18100
2438	13	18501	18600	p	13:18501-18600
2439	13	19001	19100	p	13:19001-19100
2440	13	19501	19600	p	13:19501-19600
2441	13	20001	20100	p	13:20001-20100
2442	13	20501	20600	p	13:20501-20600
2443	13	21001	21100	p	13:21001-21100
2444	13	21501	21600	p	13:21501-21600
2445	13	22001	22100	p	13:22001-22100
2446	13	22501	22600	p	13:22501-22600
2447	13	23001	23100	p	13:23001-23100
2448	13	23501	23600	p	13:23501-23600
2449	13	24001	24100	p	13:24001-24100
2450	13	24501	24600	p	13:24501-24600
2451	13	25001	25100	p	13:25001-25100
2452	13	25501	25600	p	13:25501-25600
2453	13	26001	26100	p	13:26001-26100
2454	13	26501	26600	p	13:26501-26600
2455	13	27001	27100	p	13:27001-27100
2456	13	27501	27600	p	13:27501-27600
2457	13	28001	28100	p	13:28001-28100
2458	13	28501	28600	p	13:28501-28600
2459	13	29001	29100	p	13:29001-29100
2460	13	29501	29600	p	13:29501-29600
2461	13	30001	30100	p	13:30001-30100
2462	13	30501	30600	p	13:30501-30600
2463	13	31001	31100	p	13:31001-31100
2464	13	31501	31600	p	13:31501-31600
2465	13	32001	32100	p	13:32001-32100
2466	13	32501	32600	p	13:32501-32600
2467	13	33001	33100	p	13:33001-33100
2468	13	33501	33600	p	13:33501-33600
2469	13	34001	34100	p	13:34001-34100
2470	13	34501	34600	p	13:34501-34600
2471	13	35001	35100	p	13:35001-35100
2472	13	35501	35600	p	13:35501-35600
2473	13	36001	36100	p	13:36001-36100
2474	13	36501	36600	p	13:36501-36600
2475	13	37001	37100	p	13:37001-37100
2476	13	37501	37600	p	13:37501-37600
2477	13	38001	38100	p	13:38001-38100
2478	13	38501	38600	p	13:38501-38600
2479	13	39001	39100	p	13:39001-39100
2480	13	39501	39600	p	13:39501-39600
2481	13	40001	40100	p	13:40001-40100
2482	13	40501	40600	p	13:40501-40600
2483	13	41001	41100	p	13:41001-41100
2484	13	41501	41600	p	13:41501-41600
2485	13	42001	42100	p	13:42001-42100
2486	13	42501	42600	p	13:42501-42600
2487	13	43001	43100	p	13:43001-43100
2488	13	43501	43600	p	13:43501-43600
2489	13	44001	44100	p	13:44001-44100
2490	13	44501	44600	p	13:44501-44600
2491	13	45001	45100	p	13:45001-45100
2492	13	45501	45600	p	13:45501-45600
2493	13	46001	46100	p	13:46001-46100
2494	13	46501	46600	p	13:46501-46600
2495	13	47001	47100	p	13:47001-47100
2496	13	47501	47600	p	13:47501-47600
2497	13	48001	48100	p	13:48001-48100
2498	13	48501	48600	p	13:48501-48600
2499	13	49001	49100	p	13:49001-49100
2500	13	49501	49600	p	13:49501-49600
2501	13	50001	50100	q	13:50001-50100
2502	13	50501	50600	q	13:50501-50600
2503	13	51001	51100	q	13:51001-51100
2504	13	51501	51600	q	13:51501-51600
2505	13	52001	52100	q	13:52001-52100
2506	13	52501	52600	q	13:52501-52600
2507	13	53001	53100	q	13:53001-53100
2508	13	53501	53600	q	13:53501-53600
2509	13	54001	54100	q	13:54001-54100
2510	13	54501	54600	q	13:54501-54600
2511	13	55001	55100	q	13:55001-55100
2512	13	55501	55600	q	13:55501-55600
2513	13	56001	56100	q	13:56001-56100
2514	13	56501	56600	q	13:56501-56600
2515	13	57001	57100	q	13:57001-57100
2516	13	57501	57600	q	13:57501-57600
2517	13	58001	58100	q	13:58001-58100
2518	13	58501	58600	q	13:58501-58600
2519	13	59001	59100	q	13:59001-59100
2520	13	59501	59600	q	13:59501-59600
2521	13	60001	60100	q	13:60001-60100
2522	13	60501	60600	q	13:60501-60600
2523	13	61001	61100	q	13:61001-61100
2524	13	61501	61600	q	13:61501-61600
2525	13	62001	62100	q	13:62001-62100
2526	13	62501	62600	q	13:62501-62600
2527	13	63001	63100	q	13:63001-63100
2528	13	63501	63600	q	13:63501-63600
2529	13	64001	64100	q	13:64001-64100
2530	13	64501	64600	q	13:64501-64600
2531	13	65001	65100	q	13:65001-65100
2532	13	65501	65600	q	13:65501-65600
2533	13	66001	66100	q	13:66001-66100
2534	13	66501	66600	q	13:66501-66600
2535	13	67001	67100	q	13:67001-67100
2536	13	67501	67600	q	13:67501-67600
2537	13	68001	68100	q	13:68001-68100
2538	13	68501	68600	q	13:68501-68600
2539	13	69001	69100	q	13:69001-69100
2540	13	69501	69600	q	13:69501-69600
2541	13	70001	70100	q	13:70001-70100
2542	13	70501	70600	q	13:70501-70600
2543	13	71001	71100	q	13:71001-71100
2544	13	71501	71600	q	13:71501-71600
2545	13	72001	72100	q	13:72001-72100
2546	13	72501	72600	q	13:72501-72600
2547	13	73001	73100	q	13:73001-73100
2548	13	73501	73600	q	13:73501-73600
2549	13	74001	74100	q	13:74001-74100
2550	13	74501	74600	q	13:74501-74600
2551	13	75001	75100	q	13:75001-75100
2552	13	75501	75600	q	13:75501-75600
2553	13	76001	76100	q	13:76001-76100
2554	13	76501	76600	q	13:76501-76600
2555	13	77001	77100	q	13:77001-77100
2556	13	77501	77600	q	13:77501-77600
2557	13	78001	78100	q	13:78001-78100
2558	13	78501	78600	q	13:78501-78600
2559	13	79001	79100	q	13:79001-79100
2560	13	79501	79600	q	13:79501-79600
2561	13	80001	80100	q	13:80001-80100
2562	13	80501	80600	q	13:80501-80600
2563	13	81001	81100	q	13:81001-81100
2564	13	81501	81600	q	13:81501-81600
2565	13	82001	82100	q	13:82001-82100
2566	13	82501	82600	q	13:82501-82600
2567	13	83001	83100	q	13:83001-83100
2568	13	83501	83600	q	13:83501-83600
2569	13	84001	84100	q	13:84001-84100
2570	13	84501	84600	q	13:84501-84600
2571	13	85001	85100	q	13:85001-85100
2572	13	85501	85600	q	13:85501-85600
2573	13	86001	86100	q	13:86001-86100
2574	13	86501	86600	q	13:86501-86600
2575	13	87001	87100	q	13:87001-87100
2576	13	87501	87600	q	13:87501-87600
2577	13	88001	88100	q	13:88001-88100
2578	13	88501	88600	q	13:88501-88600
2579	13	89001	89100	q	13:89001-89100
2580	13	89501	89600	q	13:89501-89600
2581	13	90001	90100	q	13:90001-90100
2582	13	90501	90600	q	13:90501-90600
2583	13	91001	91100	q	13:91001-91100
2584	13	91501	91600	q	13:91501-91600
2585	13	92001	92100	q	13:92001-92100
2586	13	92501	92600	q	13:92501-92600
2587	13	93001	93100	q	13:93001-93100
2588	13	93501	93600	q	13:93501-93600
2589	13	94001	94100	q	13:94001-94100
2590	13	94501	94600	q	13:94501-94600
2591	13	95001	95100	q	13:95001-95100
2592	13	95501	95600	q	13:95501-95600
2593	13	96001	96100	q	13:96001-96100
2594	13	96501	96600	q	13:96501-96600
2595	13	97001	97100	q	13:97001-97100
2596	13	97501	97600	q	13:97501-97600
2597	13	98001	98100	q	13:98001-98100
2598	13	98501	98600	q	13:98501-98600
2599	13	99001	99100	q	13:99001-99100
2600	13	99501	99600	q	13:99501-99600
2601	14	1	100	p	14:1-100
2602	14	501	600	p	14:501-600
2603	14	1001	1100	p	14:1001-1100
2604	14	1501	1600	p	14:1501-1600
2605	14	2001	2100	p	14:2001-2100
2606	14	2501	2600	p	14:2501-2600
2607	14	3001	3100	p	14:3001-3100
2608	14	3501	3600	p	14:3501-3600
2609	14	4001	4100	p	14:4001-4100
2610	14	4501	4600	p	14:4501-4600
2611	14	5001	5100	p	14:5001-5100
2612	14	5501	5600	p	14:5501-5600
2613	14	6001	6100	p	14:6001-6100
2614	14	6501	6600	p	14:6501-6600
2615	14	7001	7100	p	14:7001-7100
2616	14	7501	7600	p	14:7501-7600
2617	14	8001	8100	p	14:8001-8100
2618	14	8501	8600	p	14:8501-8600
2619	14	9001	9100	p	14:9001-9100
2620	14	9501	9600	p	14:9501-9600
2621	14	10001	10100	p	14:10001-10100
2622	14	10501	10600	p	14:10501-10600
2623	14	11001	11100	p	14:11001-11100
2624	14	11501	11600	p	14:11501-11600
2625	14	12001	12100	p	14:12001-12100
2626	14	12501	12600	p	14:12501-12600
2627	14	13001	13100	p	14:13001-13100
2628	14	13501	13600	p	14:13501-13600
2629	14	14001	14100	p	14:14001-14100
2630	14	14501	14600	p	14:14501-14600
2631	14	15001	15100	p	14:15001-15100
2632	14	15501	15600	p	14:15501-15600
2633	14	16001	16100	p	14:16001-16100
2634	14	16501	16600	p	14:16501-16600
2635	14	17001	17100	p	14:17001-17100
2636	14	17501	17600	p	14:17501-17600
2637	14	18001	18100	p	14:18001-18100
2638	14	18501	18600	p	14:18501-18600
2639	14	19001	19100	p	14:19001-19100
2640	14	19501	19600	p	14:19501-19600
2641	14	20001	20100	p	14:20001-20100
2642	14	20501	20600	p	14:20501-20600
2643	14	21001	21100	p	14:21001-21100
2644	14	21501	21600	p	14:21501-21600
2645	14	22001	22100	p	14:22001-22100
2646	14	22501	22600	p	14:22501-22600
2647	14	23001	23100	p	14:23001-23100
2648	14	23501	23600	p	14:23501-23600
2649	14	24001	24100	p	14:24001-24100
2650	14	24501	24600	p	14:24501-24600
2651	14	25001	25100	p	14:25001-25100
2652	14	25501	25600	p	14:25501-25600
2653	14	26001	26100	p	14:26001-26100
2654	14	26501	26600	p	14:26501-26600
2655	14	27001	27100	p	14:27001-27100
2656	14	27501	27600	p	14:27501-27600
2657	14	28001	28100	p	14:28001-28100
2658	14	28501	28600	p	14:28501-28600
2659	14	29001	29100	p	14:29001-29100
2660	14	29501	29600	p	14:29501-29600
2661	14	30001	30100	p	14:30001-30100
2662	14	30501	30600	p	14:30501-30600
2663	14	31001	31100	p	14:31001-31100
2664	14	31501	31600	p	14:31501-31600
2665	14	32001	32100	p	14:32001-32100
2666	14	32501	32600	p	14:32501-32600
2667	14	33001	33100	p	14:33001-33100
2668	14	33501	33600	p	14:33501-33600
2669	14	34001	34100	p	14:34001-34100
2670	14	34501	34600	p	14:34501-34600
2671	14	35001	35100	p	14:35001-35100
2672	14	35501	35600	p	14:35501-35600
2673	14	36001	36100	p	14:36001-36100
2674	14	36501	36600	p	14:36501-36600
2675	14	37001	37100	p	14:37001-37100
2676	14	37501	37600	p	14:37501-37600
2677	14	38001	38100	p	14:38001-38100
2678	14	38501	38600	p	14:38501-38600
2679	14	39001	39100	p	14:39001-39100
2680	14	39501	39600	p	14:39501-39600
2681	14	40001	40100	p	14:40001-40100
2682	14	40501	40600	p	14:40501-40600
2683	14	41001	41100	p	14:41001-41100
2684	14	41501	41600	p	14:41501-41600
2685	14	42001	42100	p	14:42001-42100
2686	14	42501	42600	p	14:42501-42600
2687	14	43001	43100	p	14:43001-43100
2688	14	43501	43600	p	14:43501-43600
2689	14	44001	44100	p	14:44001-44100
2690	14	44501	44600	p	14:44501-44600
2691	14	45001	45100	p	14:45001-45100
2692	14	45501	45600	p	14:45501-45600
2693	14	46001	46100	p	14:46001-46100
2694	14	46501	46600	p	14:46501-46600
2695	14	47001	47100	p	14:47001-47100
2696	14	47501	47600	p	14:47501-47600
2697	14	48001	48100	p	14:48001-48100
2698	14	48501	48600	p	14:48501-48600
2699	14	49001	49100	p	14:49001-49100
2700	14	49501	49600	p	14:49501-49600
2701	14	50001	50100	q	14:50001-50100
2702	14	50501	50600	q	14:50501-50600
2703	14	51001	51100	q	14:51001-51100
2704	14	51501	51600	q	14:51501-51600
2705	14	52001	52100	q	14:52001-52100
2706	14	52501	52600	q	14:52501-52600
2707	14	53001	53100	q	14:53001-53100
2708	14	53501	53600	q	14:53501-53600
2709	14	54001	54100	q	14:54001-54100
2710	14	54501	54600	q	14:54501-54600
2711	14	55001	55100	q	14:55001-55100
2712	14	55501	55600	q	14:55501-55600
2713	14	56001	56100	q	14:56001-56100
2714	14	56501	56600	q	14:56501-56600
2715	14	57001	57100	q	14:57001-57100
